Customer-ID,ProductID,PurchaseQuantity,Categories,Products,CustomerName,Gender
CUSTIDXX-51604,PRODOXIID49,10,Frozen Foods,    Frozen Waffles,Jessica Turner,F
CUSTIDXX-51605,PRODOXIID80,5,Breakfast and Cereal,    Cereal,Richard Hawkins,F
CUSTIDXX-51609,PRODOXIID31,8,Bakery,Bagels,Becky Johnson,F
CUSTIDXX-51612,PRODOXIID78,11,Condiments and Sauces,    Pickles,Calvin Cohen,F
CUSTIDXX-51613,PRODOXIID262,23,Books Music and Movies,    Cookbook,Sean Berg,F
CUSTIDXX-51614,PRODOXIID29,2,Meat and Seafood,Lamb,Ryan Lamb,F
CUSTIDXX-51617,PRODOXIID255,18,Outdoor and Garden,    Hammock,John Gonzales,F
CUSTIDXX-51619,PRODOXIID142,22,Baby and Toddler,    Baby Formula,Elizabeth Brown,F
CUSTIDXX-51620,PRODOXIID130,18,Personal Care and Beauty,    Shampoo,Glenda Campbell,F
CUSTIDXX-51622,PRODOXIID111,18,Beverages,    Tea Bags,Thomas Jenkins,F
CUSTIDXX-51623,PRODOXIID44,21,Frozen Foods,    Frozen Desserts,Daniel Nicholson,F
CUSTIDXX-51624,PRODOXIID222,9,Apparel and Accessories        ,    Sneakers,Pamela Powell,F
CUSTIDXX-51627,PRODOXIID45,24,Frozen Foods,    Frozen Pizza,Sandra Moyer,F
CUSTIDXX-51628,PRODOXIID280,14,Ethnic Foods,    Mexican Salsa,Rebecca Burnett,F
CUSTIDXX-51629,PRODOXIID178,9,Office and School Supplies,    Rulers,Dawn Willis,F
CUSTIDXX-51634,PRODOXIID215,10,Toys and Games,    Remote Control Car,Benjamin Bruce,F
CUSTIDXX-51635,PRODOXIID210,21,Toys and Games,    Board Game,Norma Stevenson,F
CUSTIDXX-51638,PRODOXIID179,17,Office and School Supplies,    Desk Organizers,Rachel Young,F
CUSTIDXX-51640,PRODOXIID60,6,Snacks and Beverages,    Potato Chips,Danielle Bowman,F
CUSTIDXX-51643,PRODOXIID209,4,Home and Kitchen,    Trash Can,Christine Williams,F
CUSTIDXX-51645,PRODOXIID42,2,Frozen Foods,    Frozen Meals,Donna Thomas,F
CUSTIDXX-51647,PRODOXIID17,24,Dairy ,Sour Cream,Tommy Brewer,F
CUSTIDXX-51649,PRODOXIID67,24,Snacks and Beverages,    Soda,Sheila Clark,F
CUSTIDXX-51650,PRODOXIID25,7,Meat and Seafood,Lobster,Joseph Lucero,F
CUSTIDXX-51652,PRODOXIID203,2,Home and Kitchen,    Coffee Maker,Lauren Johnson,F
CUSTIDXX-51653,PRODOXIID108,23,Baking Supplies,    Pie Crust Mix,Christopher Bennett,F
CUSTIDXX-51655,PRODOXIID261,10,Books Music and Movies,    Biography Book,Sarah Ochoa,F
CUSTIDXX-51658,PRODOXIID154,9,Pet Supplies,    Dog Toys,Aaron Wilson,F
CUSTIDXX-51660,PRODOXIID83,8,Breakfast and Cereal,    Maple Syrup,Sarah Mills,F
CUSTIDXX-51661,PRODOXIID280,13,Ethnic Foods,    Mexican Salsa,Isaac Collins,F
CUSTIDXX-51663,PRODOXIID95,12,Pasta Rice and Grains,    Instant Rice,Melanie Blake,F
CUSTIDXX-51668,PRODOXIID118,19,Beverages,    Bottled Frappuccino,Cynthia White,F
CUSTIDXX-51670,PRODOXIID151,9,Pet Supplies,    Cat Food,Scott Padilla,F
CUSTIDXX-51672,PRODOXIID120,11,Household Essentials,    Paper Towels,Ryan Price,F
CUSTIDXX-51673,PRODOXIID97,6,Pasta Rice and Grains,    Rice Noodles,Shawn Tucker,F
CUSTIDXX-51678,PRODOXIID22,13,Meat and Seafood,Pork,Ian Ewing,F
CUSTIDXX-51679,PRODOXIID46,10,Frozen Foods,    Frozen Burritos,John Perkins,F
CUSTIDXX-51681,PRODOXIID157,20,Pet Supplies,    Collars and Leashes,Thomas Cox,F
CUSTIDXX-51682,PRODOXIID114,6,Beverages,    Energy Drinks,Alexander Duncan,F
CUSTIDXX-51684,PRODOXIID196,24,Electronics and Appliances,    Laptop Sleeves,Andrew Martin,F
CUSTIDXX-51686,PRODOXIID165,2,Medical Supplies,    Bandages,Morgan Cooper,F
CUSTIDXX-51687,PRODOXIID145,18,Baby and Toddler,    Baby Shampoo,Ann Harrington,F
CUSTIDXX-51689,PRODOXIID74,9,Condiments and Sauces,    Hot Sauce,Joseph Jordan DDS,F
CUSTIDXX-51693,PRODOXIID279,5,Sports and Fitness,    Sports Towel,Molly Ford DDS,F
CUSTIDXX-51696,PRODOXIID268,23,Books Music and Movies,    Classic Movie DVD,Ashlee Jones,F
CUSTIDXX-51702,PRODOXIID283,23,Ethnic Foods,    Italian Pasta Sauce,Leah Becker,F
CUSTIDXX-51703,PRODOXIID231,12,Automotive and Hardware,    Car Battery,Jeremy Richardson,F
CUSTIDXX-51705,PRODOXIID23,20,Meat and Seafood,Fish,Andrew Johnson,F
CUSTIDXX-51706,PRODOXIID1,19,Produce,Banana,Elizabeth Wheeler,F
CUSTIDXX-51710,PRODOXIID128,5,Household Essentials,    Light Bulbs,Anne Morgan,F
CUSTIDXX-51714,PRODOXIID124,21,Household Essentials,    Laundry Detergent,Tammy Kennedy,F
CUSTIDXX-51715,PRODOXIID63,16,Snacks and Beverages,    Crackers,Danielle Hanna,F
CUSTIDXX-51717,PRODOXIID25,13,Meat and Seafood,Lobster,Renee Hunt,F
CUSTIDXX-51718,PRODOXIID95,21,Pasta Rice and Grains,    Instant Rice,Austin Shaw,F
CUSTIDXX-51720,PRODOXIID55,25,Canned and Packaged Goods,    Canned Fruit,Kaylee Thompson,F
CUSTIDXX-51721,PRODOXIID61,15,Snacks and Beverages,    Popcorn,Melanie Greer,F
CUSTIDXX-51722,PRODOXIID21,7,Meat and Seafood,Chicken,Kristen Snow,F
CUSTIDXX-51724,PRODOXIID51,9,Canned and Packaged Goods,    Canned Vegetables,William Bowen,F
CUSTIDXX-51726,PRODOXIID235,20,Automotive and Hardware,    Screwdriver Set,Allison Woods,F
CUSTIDXX-51727,PRODOXIID120,9,Household Essentials,    Paper Towels,Rose Chen,F
CUSTIDXX-51728,PRODOXIID152,25,Pet Supplies,    Pet Treats,Cheryl Gillespie,F
CUSTIDXX-51731,PRODOXIID71,11,Condiments and Sauces,    Mustard,Michael Roberts,F
CUSTIDXX-51732,PRODOXIID116,5,Beverages,    Sports Drinks,Heidi Williams,F
CUSTIDXX-51733,PRODOXIID3,2,Produce,Lettuce,Clayton Conrad,F
CUSTIDXX-51735,PRODOXIID121,18,Household Essentials,    Toilet Paper,Kevin Williams,F
CUSTIDXX-51736,PRODOXIID3,8,Produce,Lettuce,Alexis James,F
CUSTIDXX-51738,PRODOXIID25,14,Meat and Seafood,Lobster,Justin Donovan,F
CUSTIDXX-51739,PRODOXIID207,4,Home and Kitchen,    Utensil Sets,George Farmer,F
CUSTIDXX-51743,PRODOXIID141,12,Baby and Toddler,    Baby Wipes,Rachel Stafford,F
CUSTIDXX-51744,PRODOXIID40,23,Frozen Foods,Frozen Vegetables,Zachary Jackson,F
CUSTIDXX-51745,PRODOXIID147,1,Baby and Toddler,    Baby Powder,Autumn Horne,F
CUSTIDXX-51748,PRODOXIID285,12,Ethnic Foods,    Greek Olives,Brian Shea,F
CUSTIDXX-51749,PRODOXIID91,2,Pasta Rice and Grains,    Rice,Michael Russell,F
CUSTIDXX-51752,PRODOXIID96,25,Pasta Rice and Grains,    Rice Pilaf,Eric Martinez,F
CUSTIDXX-51755,PRODOXIID228,9,Apparel and Accessories        ,    Watch,Theresa Summers,F
CUSTIDXX-51756,PRODOXIID65,9,Snacks and Beverages,    Granola Bars,Jacob White,F
CUSTIDXX-51757,PRODOXIID51,11,Canned and Packaged Goods,    Canned Vegetables,Robert Johnson,F
CUSTIDXX-51758,PRODOXIID212,3,Toys and Games,    Doll,Raymond Arellano,F
CUSTIDXX-51761,PRODOXIID194,4,Electronics and Appliances,    Headphones,Donna Smith,F
CUSTIDXX-51763,PRODOXIID95,7,Pasta Rice and Grains,    Instant Rice,Mrs. Amanda Young PhD,F
CUSTIDXX-51764,PRODOXIID6,8,Produce,Onions,Jesse Perry,F
CUSTIDXX-51766,PRODOXIID298,5,Deli and Prepared Foods,    Soup of the Day,Wendy Castillo,F
CUSTIDXX-51771,PRODOXIID100,21,Baking Supplies,    Flour,Christopher Holloway,F
CUSTIDXX-51774,PRODOXIID217,9,Toys and Games,    Building Blocks,Jessica Thompson,F
CUSTIDXX-51777,PRODOXIID63,5,Snacks and Beverages,    Crackers,Jennifer Gardner,F
CUSTIDXX-51778,PRODOXIID264,9,Books Music and Movies,    Blu-ray Movie,Mary Hill,F
CUSTIDXX-51779,PRODOXIID213,2,Toys and Games,    Action Figure,Joseph Lamb,F
CUSTIDXX-51781,PRODOXIID286,24,Ethnic Foods,    Japanese Sushi Rice,Nicole Mathis,F
CUSTIDXX-51782,PRODOXIID213,22,Toys and Games,    Action Figure,Crystal Thomas,F
CUSTIDXX-51783,PRODOXIID295,18,Deli and Prepared Foods,    Fresh Fruit Platter,Kevin Vaughn,F
CUSTIDXX-51784,PRODOXIID101,24,Baking Supplies,    Sugar,Kevin Hamilton,F
CUSTIDXX-51787,PRODOXIID116,23,Beverages,    Sports Drinks,Mrs. Kara Davis DDS,F
CUSTIDXX-51788,PRODOXIID77,12,Condiments and Sauces,    Salad Dressing,Stephen Baldwin,F
CUSTIDXX-51789,PRODOXIID195,16,Electronics and Appliances,    Portable Speakers,Cynthia Ross,F
CUSTIDXX-51790,PRODOXIID1,1,Produce,Banana,Bryan Brown,F
CUSTIDXX-51791,PRODOXIID263,3,Books Music and Movies,    Music CD,Dan Webb,F
CUSTIDXX-51792,PRODOXIID218,4,Toys and Games,    Stuffed Animal,Kevin Miller,F
CUSTIDXX-51794,PRODOXIID12,11,Dairy ,Yogurt,Angel Odom,F
CUSTIDXX-51796,PRODOXIID153,7,Pet Supplies,    Cat Litter,Robert Clark,F
CUSTIDXX-51799,PRODOXIID180,8,Hygiene,    All-Purpose Cleaner,Andrew Choi,F
CUSTIDXX-51802,PRODOXIID41,4,Frozen Foods,    Frozen Fruits,Christie Lara,F
CUSTIDXX-51803,PRODOXIID276,23,Sports and Fitness,    Resistance Bands,Donna Anderson,F
CUSTIDXX-51804,PRODOXIID261,21,Books Music and Movies,    Biography Book,Emily Lopez,F
CUSTIDXX-51806,PRODOXIID161,10,Medical Supplies,    Supplements,Raymond Nichols,F
CUSTIDXX-51810,PRODOXIID85,4,Breakfast and Cereal,    Instant Pancake Mix,Frank Chavez,F
CUSTIDXX-51811,PRODOXIID129,9,Household Essentials,    Disposable Plates,Brandy Floyd,F
CUSTIDXX-51812,PRODOXIID99,25,Pasta Rice and Grains,    Bulgur Wheat,Melissa Hayes,F
CUSTIDXX-51819,PRODOXIID228,9,Apparel and Accessories        ,    Watch,Don Matthews,F
CUSTIDXX-51820,PRODOXIID239,3,Automotive and Hardware,    Windshield Wipers,Tiffany Wood,F
CUSTIDXX-51821,PRODOXIID49,23,Frozen Foods,    Frozen Waffles,David Ross,F
CUSTIDXX-51824,PRODOXIID232,12,Automotive and Hardware,    Tire Pressure Gauge,Susan Thompson,F
CUSTIDXX-51825,PRODOXIID242,21,Seasonal Items,    Easter Eggs,Stacy Santos,F
CUSTIDXX-51826,PRODOXIID89,3,Breakfast and Cereal,    Breakfast Burritos,Michael Shepard,F
CUSTIDXX-51827,PRODOXIID164,5,Medical Supplies,    Cold and Flu Remedies,Joshua Dillon,F
CUSTIDXX-51831,PRODOXIID283,15,Ethnic Foods,    Italian Pasta Sauce,Janet Harrell,F
CUSTIDXX-51836,PRODOXIID73,20,Condiments and Sauces,    Barbecue Sauce,Anthony Gray,F
CUSTIDXX-51838,PRODOXIID210,12,Toys and Games,    Board Game,Carla Rowe,F
CUSTIDXX-51839,PRODOXIID24,8,Meat and Seafood,Shrimp,Karen Taylor,F
CUSTIDXX-51840,PRODOXIID159,20,Pet Supplies,    Fish Food,Spencer Freeman,F
CUSTIDXX-51841,PRODOXIID177,17,Office and School Supplies,    Backpacks,Edward Mejia,F
CUSTIDXX-51843,PRODOXIID146,15,Baby and Toddler,    Baby Lotion,Andrew Owens,F
CUSTIDXX-51844,PRODOXIID234,12,Automotive and Hardware,    Flashlight,Krystal Butler,F
CUSTIDXX-51845,PRODOXIID150,23,Pet Supplies,    Dog Food,Rebecca Murphy,F
CUSTIDXX-51846,PRODOXIID105,21,Baking Supplies,    Cake Mix,Sheila Brown,F
CUSTIDXX-51847,PRODOXIID108,16,Baking Supplies,    Pie Crust Mix,Kathryn Burns,F
CUSTIDXX-51848,PRODOXIID4,23,Produce,Tomato,Michelle Griffin,F
CUSTIDXX-51853,PRODOXIID101,15,Baking Supplies,    Sugar,Shane Miranda,F
CUSTIDXX-51854,PRODOXIID67,9,Snacks and Beverages,    Soda,Melvin Spencer,F
CUSTIDXX-51857,PRODOXIID158,10,Pet Supplies,    Bird Seed,Todd Murillo,F
CUSTIDXX-51858,PRODOXIID290,16,Deli and Prepared Foods,    Deli Sandwich,Kendra Wallace,F
CUSTIDXX-51862,PRODOXIID42,4,Frozen Foods,    Frozen Meals,Zachary Jordan,F
CUSTIDXX-51864,PRODOXIID189,8,Hygiene,    Trash Cans,Cassandra Murphy,F
CUSTIDXX-51865,PRODOXIID219,13,Toys and Games,    Educational Toy,Dustin Robinson,F
CUSTIDXX-51866,PRODOXIID60,13,Snacks and Beverages,    Potato Chips,James Welch,F
CUSTIDXX-51870,PRODOXIID292,1,Deli and Prepared Foods,    Rotisserie Chicken,Shawn Clark,F
CUSTIDXX-51872,PRODOXIID9,6,Produce,Broccoli,Sarah Christian,F
CUSTIDXX-51878,PRODOXIID26,6,Meat and Seafood,Sausages,Stephen Kirk,F
CUSTIDXX-51882,PRODOXIID75,16,Condiments and Sauces,    Soy Sauce,Dr. Christopher Branch,F
CUSTIDXX-51883,PRODOXIID187,24,Hygiene,    Cleaning Brushes,Kimberly Burton,F
CUSTIDXX-51889,PRODOXIID223,25,Apparel and Accessories        ,    Jacket,Jamie Cooper,F
CUSTIDXX-51890,PRODOXIID19,22,Dairy ,White Cream,Michelle Myers,F
CUSTIDXX-51892,PRODOXIID288,14,Ethnic Foods,    Middle Eastern Hummus,Debbie Davis,F
CUSTIDXX-51895,PRODOXIID133,17,Personal Care and Beauty,    Soap Bars,Rebecca Rivera,F
CUSTIDXX-51897,PRODOXIID161,20,Medical Supplies,    Supplements,John Black,F
CUSTIDXX-51898,PRODOXIID262,8,Books Music and Movies,    Cookbook,Loretta Mcbride,F
CUSTIDXX-51903,PRODOXIID263,24,Books Music and Movies,    Music CD,Cindy Blackburn MD,F
CUSTIDXX-51904,PRODOXIID31,16,Bakery,Bagels,Henry Sanchez,F
CUSTIDXX-51914,PRODOXIID189,25,Hygiene,    Trash Cans,Adrienne Olsen,F
CUSTIDXX-51922,PRODOXIID137,17,Personal Care and Beauty,    Razors,Roberto Golden,F
CUSTIDXX-51925,PRODOXIID229,21,Apparel and Accessories        ,    Handbag,Shawn Garner,F
CUSTIDXX-51926,PRODOXIID197,6,Electronics and Appliances,    HDMI Cables,Lisa Mcgee,F
CUSTIDXX-51927,PRODOXIID252,18,Outdoor and Garden,    Patio Furniture Set,Alexander Alvarado,F
CUSTIDXX-51928,PRODOXIID290,7,Deli and Prepared Foods,    Deli Sandwich,Scott Collins,F
CUSTIDXX-51929,PRODOXIID278,4,Sports and Fitness,    Gym Bag,Kiara Webb,F
CUSTIDXX-51930,PRODOXIID24,22,Meat and Seafood,Shrimp,Amber Gilbert,F
CUSTIDXX-51933,PRODOXIID168,15,Medical Supplies,    Medical Masks,Rebecca Newman,F
CUSTIDXX-51934,PRODOXIID125,24,Household Essentials,    Dish Soap,Mark Sanders,F
CUSTIDXX-51935,PRODOXIID254,7,Outdoor and Garden,    Garden Tools,Kimberly Gilmore,F
CUSTIDXX-51937,PRODOXIID125,20,Household Essentials,    Dish Soap,Mason Sutton,F
CUSTIDXX-51941,PRODOXIID236,12,Automotive and Hardware,    Jumper Cables,Mary Adkins,F
CUSTIDXX-51942,PRODOXIID297,20,Deli and Prepared Foods,    Meat and Cheese Platter,Ms. Emily Taylor,F
CUSTIDXX-51944,PRODOXIID114,13,Beverages,    Energy Drinks,Kristina Sanchez,F
CUSTIDXX-51945,PRODOXIID132,15,Personal Care and Beauty,    Body Wash,Harry Hurley,F
CUSTIDXX-51948,PRODOXIID183,1,Hygiene,    Bleach,Ashley Young,F
CUSTIDXX-51949,PRODOXIID131,18,Personal Care and Beauty,    Conditioner,Kimberly Daniels,F
CUSTIDXX-51950,PRODOXIID182,20,Hygiene,    Disinfectant Spray,Joanne Rogers,F
CUSTIDXX-51951,PRODOXIID9,11,Produce,Broccoli,Daniel Alvarado,F
CUSTIDXX-51961,PRODOXIID203,20,Home and Kitchen,    Coffee Maker,James Jordan,F
CUSTIDXX-51962,PRODOXIID206,3,Home and Kitchen,    Cutting Board,Haley Arias,F
CUSTIDXX-51966,PRODOXIID75,11,Condiments and Sauces,    Soy Sauce,James Bridges,F
CUSTIDXX-51968,PRODOXIID262,1,Books Music and Movies,    Cookbook,Nicholas Marquez,F
CUSTIDXX-51969,PRODOXIID224,6,Apparel and Accessories        ,    Dress,Philip Nguyen,F
CUSTIDXX-51970,PRODOXIID271,11,Sports and Fitness,    Dumbbell Set,Raymond Lopez,F
CUSTIDXX-51971,PRODOXIID147,20,Baby and Toddler,    Baby Powder,Patricia Pace,F
CUSTIDXX-51973,PRODOXIID118,21,Beverages,    Bottled Frappuccino,Jennifer Williams,F
CUSTIDXX-51975,PRODOXIID205,17,Home and Kitchen,    Dish Rack,David Gonzalez,F
CUSTIDXX-51978,PRODOXIID10,16,Dairy ,Milk,Antonio Haas,F
CUSTIDXX-51983,PRODOXIID277,23,Sports and Fitness,    Water Bottles,Christine Pierce,F
CUSTIDXX-51985,PRODOXIID167,25,Medical Supplies,    Hand Sanitizer,Christopher Curry,F
CUSTIDXX-51987,PRODOXIID295,11,Deli and Prepared Foods,    Fresh Fruit Platter,Pamela Fuentes,F
CUSTIDXX-51988,PRODOXIID64,25,Snacks and Beverages,    Nuts,Colton Castaneda,F
CUSTIDXX-51995,PRODOXIID200,25,Home and Kitchen,    Kitchen Knife Set,Angelica Hickman,F
CUSTIDXX-51997,PRODOXIID16,21,Dairy ,Cream,Teresa Martinez,F
CUSTIDXX-51999,PRODOXIID228,24,Apparel and Accessories        ,    Watch,Anne Martin,F
CUSTIDXX-52000,PRODOXIID70,23,Condiments and Sauces,    Ketchup,Dominique Perez,F
CUSTIDXX-52003,PRODOXIID111,22,Beverages,    Tea Bags,Tammy Wilson,F
CUSTIDXX-52004,PRODOXIID299,24,Deli and Prepared Foods,    Dessert,John Chase,F
CUSTIDXX-52006,PRODOXIID114,3,Beverages,    Energy Drinks,Kevin Jones,F
CUSTIDXX-52007,PRODOXIID2,4,Produce,Carrots,Jason Jordan,F
CUSTIDXX-52008,PRODOXIID150,10,Pet Supplies,    Dog Food,Amanda Reeves,F
CUSTIDXX-52010,PRODOXIID72,23,Condiments and Sauces,    Mayonnaise,Marc Carter,F
CUSTIDXX-52011,PRODOXIID237,24,Automotive and Hardware,    Car Wax,Christopher Martinez,F
CUSTIDXX-52018,PRODOXIID131,14,Personal Care and Beauty,    Conditioner,Sean Henderson,F
CUSTIDXX-52019,PRODOXIID147,8,Baby and Toddler,    Baby Powder,Daniel Lee,F
CUSTIDXX-52021,PRODOXIID263,22,Books Music and Movies,    Music CD,Charlene Blackburn,F
CUSTIDXX-52025,PRODOXIID169,23,Medical Supplies,    Heating Pads,Jessica Thompson,F
CUSTIDXX-52028,PRODOXIID21,2,Meat and Seafood,Chicken,Karen Mcgee DDS,F
CUSTIDXX-52032,PRODOXIID246,7,Seasonal Items,    Winter Gloves,Andrew Richardson,F
CUSTIDXX-52035,PRODOXIID97,20,Pasta Rice and Grains,    Rice Noodles,Michael Parker,F
CUSTIDXX-52036,PRODOXIID133,3,Personal Care and Beauty,    Soap Bars,Joel Barrera,F
CUSTIDXX-52037,PRODOXIID245,17,Seasonal Items,    Summer Beach Towel,Emily Marks,F
CUSTIDXX-52038,PRODOXIID116,10,Beverages,    Sports Drinks,Tina Mccormick,F
CUSTIDXX-52039,PRODOXIID26,3,Meat and Seafood,Sausages,Erica Wright,F
CUSTIDXX-52043,PRODOXIID213,2,Toys and Games,    Action Figure,James Frazier,F
CUSTIDXX-52047,PRODOXIID203,24,Home and Kitchen,    Coffee Maker,Pamela Decker,F
CUSTIDXX-52050,PRODOXIID217,1,Toys and Games,    Building Blocks,Benjamin Howard,F
CUSTIDXX-52051,PRODOXIID185,17,Hygiene,    Broom and Dustpan,Douglas Jordan,F
CUSTIDXX-52055,PRODOXIID192,19,Electronics and Appliances,    Power Strips,Robert Rich,F
CUSTIDXX-52058,PRODOXIID223,9,Apparel and Accessories        ,    Jacket,Zachary Burns,F
CUSTIDXX-52060,PRODOXIID153,11,Pet Supplies,    Cat Litter,Elizabeth Harris,F
CUSTIDXX-52061,PRODOXIID172,17,Office and School Supplies,    Highlighters,Gregory Nolan,F
CUSTIDXX-52062,PRODOXIID5,12,Produce,Potato,Jessica Davis,F
CUSTIDXX-52067,PRODOXIID45,20,Frozen Foods,    Frozen Pizza,Donna Sanchez,F
CUSTIDXX-52068,PRODOXIID88,18,Breakfast and Cereal,    Breakfast Sandwiches,Nancy Arnold,F
CUSTIDXX-52070,PRODOXIID24,4,Meat and Seafood,Shrimp,Brian Walker,F
CUSTIDXX-52071,PRODOXIID268,2,Books Music and Movies,    Classic Movie DVD,Lisa Cabrera,F
CUSTIDXX-52072,PRODOXIID183,8,Hygiene,    Bleach,Heather Weiss,F
CUSTIDXX-52073,PRODOXIID294,20,Deli and Prepared Foods,    Pasta Salad,Julia Anderson,F
CUSTIDXX-52074,PRODOXIID33,4,Bakery,Donuts,Joel Alvarado,F
CUSTIDXX-52078,PRODOXIID148,10,Baby and Toddler,    Teething Toys,Jacqueline Perez,F
CUSTIDXX-52081,PRODOXIID299,2,Deli and Prepared Foods,    Dessert,Adam Garcia,F
CUSTIDXX-52085,PRODOXIID97,5,Pasta Rice and Grains,    Rice Noodles,Jacqueline Brown,F
CUSTIDXX-52087,PRODOXIID165,7,Medical Supplies,    Bandages,Sydney Webb,F
CUSTIDXX-52093,PRODOXIID276,10,Sports and Fitness,    Resistance Bands,Brian Davis,F
CUSTIDXX-52094,PRODOXIID103,1,Baking Supplies,    Chocolate Chips,Allison Perez,F
CUSTIDXX-52098,PRODOXIID258,17,Outdoor and Garden,    Bird Feeder,Jennifer Gonzalez,F
CUSTIDXX-52101,PRODOXIID115,23,Beverages,    Juice,Erin Chaney,F
CUSTIDXX-52102,PRODOXIID263,10,Books Music and Movies,    Music CD,Betty Russell,F
CUSTIDXX-52112,PRODOXIID108,12,Baking Supplies,    Pie Crust Mix,Dawn Smith,F
CUSTIDXX-52114,PRODOXIID41,13,Frozen Foods,    Frozen Fruits,Kristina Johnson,F
CUSTIDXX-52115,PRODOXIID171,13,Office and School Supplies,    Pens and Pencils,Carol Boyd MD,F
CUSTIDXX-52116,PRODOXIID254,20,Outdoor and Garden,    Garden Tools,Zachary Solomon,F
CUSTIDXX-52117,PRODOXIID62,23,Snacks and Beverages,    Pretzels,Dawn Ray,F
CUSTIDXX-52120,PRODOXIID103,4,Baking Supplies,    Chocolate Chips,Kathryn Price,F
CUSTIDXX-52122,PRODOXIID289,22,Ethnic Foods,    African Spices,Christopher Kane,F
CUSTIDXX-52124,PRODOXIID8,8,Produce,Oranges,Cory Stephens,F
CUSTIDXX-52125,PRODOXIID4,19,Produce,Tomato,Janet Romero,F
CUSTIDXX-52126,PRODOXIID258,11,Outdoor and Garden,    Bird Feeder,Laura Ellis,F
CUSTIDXX-52132,PRODOXIID87,11,Breakfast and Cereal,    Breakfast Sausage,Jennifer King,F
CUSTIDXX-52133,PRODOXIID274,4,Sports and Fitness,    Fitness Tracker,Bruce Yang,F
CUSTIDXX-52137,PRODOXIID274,14,Sports and Fitness,    Fitness Tracker,Brianna Dawson,F
CUSTIDXX-52138,PRODOXIID42,13,Frozen Foods,    Frozen Meals,Kristina Price,F
CUSTIDXX-52141,PRODOXIID100,9,Baking Supplies,    Flour,Jeff Taylor,F
CUSTIDXX-52142,PRODOXIID170,18,Office and School Supplies,    Notebooks,Mark Washington,F
CUSTIDXX-52144,PRODOXIID58,14,Canned and Packaged Goods,    Boxed Macaroni and Cheese,Alexander Church,F
CUSTIDXX-52145,PRODOXIID41,15,Frozen Foods,    Frozen Fruits,Amber Hill,F
CUSTIDXX-52146,PRODOXIID26,19,Meat and Seafood,Sausages,Joseph Alvarez,F
CUSTIDXX-52147,PRODOXIID275,17,Sports and Fitness,    Jump Rope,Mrs. Kimberly Howard,F
CUSTIDXX-52151,PRODOXIID184,3,Hygiene,    Mop and Bucket,Amanda Lee,F
CUSTIDXX-52152,PRODOXIID130,7,Personal Care and Beauty,    Shampoo,Derrick Chavez,F
CUSTIDXX-52153,PRODOXIID232,5,Automotive and Hardware,    Tire Pressure Gauge,Brian Conner,F
CUSTIDXX-52156,PRODOXIID68,15,Snacks and Beverages,    Bottled Water,Sydney Allen,F
CUSTIDXX-52157,PRODOXIID224,21,Apparel and Accessories        ,    Dress,Vincent Rivera,F
CUSTIDXX-52158,PRODOXIID216,20,Toys and Games,    Play-Doh Set,Nancy Weaver,F
CUSTIDXX-52159,PRODOXIID103,10,Baking Supplies,    Chocolate Chips,Bobby Patel,F
CUSTIDXX-52161,PRODOXIID184,23,Hygiene,    Mop and Bucket,Anita Stuart,F
CUSTIDXX-52163,PRODOXIID48,15,Frozen Foods,    Frozen Fish Fillets,John Orozco,F
CUSTIDXX-52167,PRODOXIID299,10,Deli and Prepared Foods,    Dessert,Penny Bernard,F
CUSTIDXX-52168,PRODOXIID18,5,Dairy ,Whipped Cream,Dawn Jacobs,F
CUSTIDXX-52170,PRODOXIID215,25,Toys and Games,    Remote Control Car,Samantha Petersen,F
CUSTIDXX-52172,PRODOXIID49,6,Frozen Foods,    Frozen Waffles,Jeffrey Mendoza,F
CUSTIDXX-52174,PRODOXIID69,18,Snacks and Beverages,    Juice,Christopher Owens,F
CUSTIDXX-52179,PRODOXIID32,21,Bakery,Croissants,Steven Wright,F
CUSTIDXX-52180,PRODOXIID270,18,Sports and Fitness,    Yoga Mat,Nathan Howell,F
CUSTIDXX-52181,PRODOXIID244,6,Seasonal Items,    Valentine's Day Cards,Michelle Singh,F
CUSTIDXX-52183,PRODOXIID297,10,Deli and Prepared Foods,    Meat and Cheese Platter,Megan Perry,F
CUSTIDXX-52188,PRODOXIID273,18,Sports and Fitness,    Running Shoes,Meredith Myers,F
CUSTIDXX-52189,PRODOXIID203,20,Home and Kitchen,    Coffee Maker,Elizabeth Daniel,F
CUSTIDXX-52191,PRODOXIID156,10,Pet Supplies,    Pet Brushes,Taylor Bautista,F
CUSTIDXX-52192,PRODOXIID278,9,Sports and Fitness,    Gym Bag,Rodney Allen,F
CUSTIDXX-52193,PRODOXIID272,11,Sports and Fitness,    Exercise Ball,Kimberly Farmer,F
CUSTIDXX-52194,PRODOXIID139,21,Personal Care and Beauty,    Hair Gel,Shannon Rodriguez,F
CUSTIDXX-52196,PRODOXIID43,16,Frozen Foods,    Ice Cream,Linda Porter,F
CUSTIDXX-52197,PRODOXIID277,4,Sports and Fitness,    Water Bottles,Shane Baxter,F
CUSTIDXX-52198,PRODOXIID25,10,Meat and Seafood,Lobster,Brandi Gallegos,F
CUSTIDXX-52200,PRODOXIID299,6,Deli and Prepared Foods,    Dessert,Taylor Taylor,F
CUSTIDXX-52201,PRODOXIID277,15,Sports and Fitness,    Water Bottles,Marcus Lee,F
